invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue
C542138,22537,MAGIC DRAWING SLATE DINOSAUR,-48,1/25/2011 17:21,0.42,17368,United Kingdom,-20.16
C546131,22776,SWEETHEART CAKESTAND 3 TIER,-1,3/9/2011 15:08,9.95,16057,United Kingdom,-9.95
C545849,72741,GRAND CHOCOLATECANDLE,-3,3/7/2011 13:42,1.45,16598,United Kingdom,-4.35
C543608,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2/10/2011 14:15,6.95,17230,United Kingdom,-6.95
C546548,22150,3 STRIPEY MICE FELTCRAFT,-1,3/14/2011 16:42,1.95,16518,United Kingdom,-1.95
C556453,21622,VINTAGE UNION JACK CUSHION COVER,-6,6/10/2011 16:33,4.95,14525,United Kingdom,-29.7
C574894,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,11/7/2011 14:43,2.95,12597,Spain,-17.7
C571838,23322,LARGE WHITE HEART OF WICKER,-5,10/19/2011 12:12,2.95,17841,United Kingdom,-14.75
C571902,21889,WOODEN BOX OF DOMINOES,-2,10/19/2011 14:39,1.25,14488,United Kingdom,-2.5
C567331,23403,LETTER HOLDER HOME SWEET HOME,-1,9/19/2011 14:50,3.75,16609,United Kingdom,-3.75
C537746,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,12/8/2010 11:03,3.25,15021,United Kingdom,-3.25
C544901,22779,WOODEN OWLS LIGHT GARLAND ,-4,2/24/2011 13:02,4.25,15078,United Kingdom,-17
570112,22569,?,-84,10/7/2011 12:29,0,Guest,United Kingdom,0
C543634,20803,SMALL PINK GLASS SUNDAE DISH,-32,2/10/2011 16:31,0.42,13599,United Kingdom,-13.44
C547232,22425,ENAMEL COLANDER CREAM,-2,3/21/2011 16:15,4.95,12994,United Kingdom,-9.9
C538717,22457,NATURAL SLATE HEART CHALKBOARD ,-12,12/14/2010 11:09,2.95,18141,United Kingdom,-35.4
C562647,M,Manual,-1,8/8/2011 12:56,3155.95,15502,United Kingdom,-3155.95
C538692,35001W,HAND OPEN SHAPE DECO.WHITE,-1,12/14/2010 9:58,3.49,13599,United Kingdom,-3.49
576415,17012B,Unknown,-2,11/15/2011 11:22,0,Guest,United Kingdom,0
573498,21636,check,-22,10/31/2011 12:00,0,Guest,United Kingdom,0
C581462,16219,HOUSE SHAPE PENCIL SHARPENER,-48,12/8/2011 18:51,0.06,12985,United Kingdom,-2.88
C547228,21417,COCKLE SHELL DISH,-1,3/21/2011 15:48,2.1,16626,United Kingdom,-2.1
C559030,20984,12 PENCILS TALL TUBE POSY,-24,7/5/2011 14:51,0.29,16571,United Kingdom,-6.96
C564488,23039,T-LIGHT HOLDER SILVER HEART HANDLE,-6,8/25/2011 14:12,1.95,16859,United Kingdom,-11.7
C570478,23175,REGENCY MILK JUG PINK ,-2,10/10/2011 16:55,3.25,14644,United Kingdom,-6.5
C560390,22698,PINK REGENCY TEACUP AND SAUCER,-1,7/18/2011 13:20,2.95,12930,United Kingdom,-2.95
C559947,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-32,7/14/2011 10:27,2.55,16701,United Kingdom,-81.6
C558530,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,6/30/2011 11:26,8.5,15039,United Kingdom,-17
C579902,23169,CLASSIC GLASS COOKIE JAR,-1,12/1/2011 8:39,4.15,13365,United Kingdom,-4.15
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-3,12/10/2010 14:03,3.75,15514,United Kingdom,-11.25
C565284,23241,TREASURE TIN GYMKHANA DESIGN,-1,9/2/2011 11:31,2.08,12471,Germany,-2.08
C563207,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,8/14/2011 12:10,4.25,17613,United Kingdom,-4.25
C538882,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,12/14/2010 15:56,1.25,12797,Portugal,-15
C551732,22526,WHEELBARROW FOR CHILDREN ,-1,5/4/2011 10:10,12.75,15382,United Kingdom,-12.75
C569985,20727,LUNCH BAG  BLACK SKULL.,-10,10/6/2011 19:51,1.65,15365,United Kingdom,-16.5
C556639,23082,SET 6 PAPER TABLE LANTERN HEARTS ,-5,6/13/2011 15:37,3.75,13856,United Kingdom,-18.75
C542427,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,1/28/2011 9:34,6.35,14180,United Kingdom,-6.35
C550709,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,4/20/2011 10:53,2.1,12997,United Kingdom,-2.1
C552014,22457,NATURAL SLATE HEART CHALKBOARD ,-1,5/5/2011 17:35,2.95,15708,United Kingdom,-2.95
C571009,90201A,PURPLE ENAMEL FLOWER RING,-4,10/13/2011 12:12,2.95,12612,Germany,-11.8
C549549,22656,VINTAGE BLUE KITCHEN CABINET,-1,4/10/2011 11:37,125,16359,United Kingdom,-125
C555267,84836,ZINC METAL HEART DECORATION,-23,6/1/2011 16:15,1.25,16359,United Kingdom,-28.75
C565078,D,Discount,-1,8/31/2011 17:45,57.6,16422,United Kingdom,-57.6
C539827,22745,POPPY'S PLAYHOUSE BEDROOM ,-1,12/22/2010 12:43,2.1,15044,United Kingdom,-2.1
C545673,22808,SET OF 6 T-LIGHTS EASTER CHICKS,-18,3/6/2011 10:14,2.95,14745,United Kingdom,-53.1
C569959,23327,HANGING CLEAR MINI BOTTLE,-4,10/6/2011 18:39,0.63,13983,United Kingdom,-2.52
C549753,22891,TEA FOR ONE POLKADOT,-1,4/12/2011 11:17,4.25,13268,United Kingdom,-4.25
C562041,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,8/2/2011 10:05,3.75,15120,United Kingdom,-15
C567347,22423,REGENCY CAKESTAND 3 TIER,-7,9/19/2011 15:54,10.95,15465,United Kingdom,-76.65
C572761,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,10/26/2011 9:38,2.95,12584,Italy,-2.95
C577547,21925,UNION STRIPE CUSHION COVER ,-1,11/20/2011 14:48,1.25,17841,United Kingdom,-1.25
C544038,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2/15/2011 11:32,9.95,14659,United Kingdom,-19.9
C548355,22697,GREEN REGENCY TEACUP AND SAUCER,-6,3/30/2011 15:06,2.95,12921,United Kingdom,-17.7
C549685,85132A,CHARLIE + LOLA BISCUITS TINS,-1,4/11/2011 13:26,1.95,13266,United Kingdom,-1.95
C567703,20724,RED RETROSPOT CHARLOTTE BAG,-4,9/22/2011 9:38,0.85,15810,United Kingdom,-3.4
C568879,20728,LUNCH BAG CARS BLUE,-13,9/29/2011 12:38,1.45,14680,United Kingdom,-18.85
C579908,D,Discount,-1,12/1/2011 8:49,28.68,14527,United Kingdom,-28.68
C564340,AMAZONFEE,AMAZON FEE,-1,8/24/2011 14:50,4527.65,Guest,United Kingdom,-4527.65
571024,22812,?,-270,10/13/2011 12:18,0,Guest,United Kingdom,0
C580971,90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,-36,12/6/2011 15:04,0.38,14298,United Kingdom,-13.68
C562110,22655,VINTAGE RED KITCHEN CABINET,-1,8/2/2011 15:46,125,16316,United Kingdom,-125
C564748,23211,RED ROCKING HORSE HAND PAINTED,-24,8/30/2011 8:00,1.25,14911,EIRE,-30
569465,23269,incorrect stock entry.,-1440,10/4/2011 11:41,0,Guest,United Kingdom,0
C544580,S,SAMPLES,-1,2/21/2011 14:25,6.7,Guest,United Kingdom,-6.7
C564279,21165,BEWARE OF THE CAT METAL SIGN ,-12,8/24/2011 10:54,1.69,17706,United Kingdom,-20.28
C547725,22052,VINTAGE CARAVAN GIFT WRAP,-25,3/25/2011 10:43,0.42,Guest,United Kingdom,-10.5
C546859,M,Manual,-102,3/17/2011 14:39,5.45,17603,United Kingdom,-555.9
C537581,S,SAMPLES,-1,12/7/2010 12:03,12.95,Guest,United Kingdom,-12.95
C559486,23110,PARISIENNE KEY CABINET ,-2,7/8/2011 13:51,5.75,13047,United Kingdom,-11.5
C562147,23206,LUNCH BAG APPLE DESIGN,-1,8/3/2011 10:47,1.65,16180,United Kingdom,-1.65
C538350,85099F,JUMBO BAG STRAWBERRY,-2,12/10/2010 15:01,1.65,13798,United Kingdom,-3.3
C546735,22930,BAKING MOULD HEART MILK CHOCOLATE,-96,3/16/2011 11:50,2.1,16029,United Kingdom,-201.6
C566460,21931,JUMBO STORAGE BAG SUKI,-1,9/12/2011 17:19,2.08,18223,United Kingdom,-2.08
C560909,84997C,CHILDRENS CUTLERY POLKADOT BLUE,-1,7/21/2011 17:56,4.15,13590,United Kingdom,-4.15
C569995,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-24,10/6/2011 20:36,2.95,14557,United Kingdom,-70.8
C541693,20941,FROG CANDLE,-2,1/20/2011 17:02,1.25,14309,United Kingdom,-2.5
C553531,S,SAMPLES,-1,5/17/2011 15:09,5,Guest,United Kingdom,-5
C556493,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,6/12/2011 14:56,6.95,17802,United Kingdom,-6.95
C573321,22553,PLASTERS IN TIN SKULLS,-1,10/30/2011 10:35,1.65,14546,United Kingdom,-1.65
C579945,22697,GREEN REGENCY TEACUP AND SAUCER,-1,12/1/2011 10:41,2.95,15993,United Kingdom,-2.95
C539573,22362,GLASS JAR PEACOCK BATH SALTS,-5,12/20/2010 12:19,2.95,14107,United Kingdom,-14.75
561475,84584,Unknown,-3,7/27/2011 13:29,0,Guest,United Kingdom,0
562382,22927,?,-40,8/4/2011 15:36,0,Guest,United Kingdom,0
C550181,20676,RED RETROSPOT BOWL,-12,4/14/2011 17:43,1.25,13069,United Kingdom,-15
C551864,22779,WOODEN OWLS LIGHT GARLAND ,-2,5/4/2011 16:18,4.25,12483,Sweden,-8.5
C566945,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,9/15/2011 16:26,1.95,13319,United Kingdom,-11.7
C554848,21314,SMALL GLASS HEART TRINKET POT,-1,5/26/2011 19:56,2.1,13659,United Kingdom,-2.1
C572343,23055,IVORY CHANDELIER T-LIGHT HOLDER,-96,10/24/2011 10:40,1.5,14607,United Kingdom,-144
C579919,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,12/1/2011 9:00,8.5,17540,United Kingdom,-8.5
572701,85078,missing,-840,10/25/2011 14:31,0,Guest,United Kingdom,0
C570867,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,10/12/2011 16:17,2.08,12607,USA,-24.96
C562139,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,8/3/2011 10:10,4.95,12921,United Kingdom,-9.9
C567919,22974,CHILDRENS DOLLY GIRL MUG,-1,9/22/2011 17:20,1.65,17037,United Kingdom,-1.65
C572334,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-100,10/24/2011 10:25,0.72,14607,United Kingdom,-72
C575940,23263,SET OF 3 WOODEN HEART DECORATIONS,-12,11/13/2011 11:38,1.25,17838,United Kingdom,-15
C552553,M,Manual,-1,5/10/2011 10:51,334.71,15674,United Kingdom,-334.71
C562958,M,Manual,-1,8/11/2011 10:19,3.25,17531,United Kingdom,-3.25
C566280,22723,SET OF 6 HERB TINS SKETCHBOOK,-1,9/11/2011 14:12,3.95,12748,United Kingdom,-3.95
C541693,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-6,1/20/2011 17:02,0.85,14309,United Kingdom,-5.1
545561,37379A,Unknown,-9,3/3/2011 16:12,0,Guest,United Kingdom,0
C554300,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,5/23/2011 14:33,8.95,13455,United Kingdom,-8.95
C563570,21067,VINTAGE RED TEATIME MUG,-23,8/17/2011 14:51,1.06,17949,United Kingdom,-24.38
C579948,21098,CHRISTMAS TOILET ROLL,-3,12/1/2011 10:56,1.25,16376,United Kingdom,-3.75
C556532,79000,MOROCCAN TEA GLASS,-4,6/13/2011 11:53,0.65,13856,United Kingdom,-2.6
C574954,23235,STORAGE TIN VINTAGE LEAF,-1,11/8/2011 9:52,2.89,18223,United Kingdom,-2.89
C552031,22360,GLASS JAR ENGLISH CONFECTIONERY,-10,5/5/2011 18:14,2.55,13089,United Kingdom,-25.5
C558202,23180,MUM'S KITCHEN CLOCK,-1,6/27/2011 13:24,4.95,17841,United Kingdom,-4.95
C566742,22912,YELLOW COAT RACK PARIS FASHION,-2,9/14/2011 14:56,4.95,17422,United Kingdom,-9.9
C572111,22186,RED STAR CARD HOLDER,-3,10/20/2011 19:13,1.95,13136,United Kingdom,-5.85
C577386,23401,RUSTIC MIRROR WITH LACE HEART,-1,11/18/2011 16:54,6.25,18276,United Kingdom,-6.25
C563107,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-12,8/12/2011 10:17,2.1,12709,Germany,-25.2
551243,51020B,adjust,-53,4/27/2011 11:49,0,Guest,United Kingdom,0
C570828,90169,DAISY HAIR COMB,-6,10/12/2011 13:15,2.55,14911,EIRE,-15.3
C561966,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,8/1/2011 13:11,4.13,Guest,United Kingdom,-4.13
C577350,22302,COFFEE MUG PEARS  DESIGN,-5,11/18/2011 15:35,2.55,14315,United Kingdom,-12.75
C543611,21871,SAVE THE PLANET MUG,-1,2/10/2011 14:38,1.06,17850,United Kingdom,-1.06
C538341,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,12/10/2010 14:03,1.25,15514,United Kingdom,-1.25
C571023,23112,PARISIENNE CURIO CABINET,-1,10/13/2011 12:18,7.5,15239,United Kingdom,-7.5
C541501,85118,HEART T-LIGHT HOLDER,-7,1/18/2011 15:26,1.25,13458,United Kingdom,-8.75
C576968,82580,BATHROOM METAL SIGN,-25,11/17/2011 11:51,0.55,13668,United Kingdom,-13.75
C567359,23265,SET OF 3 WOODEN TREE DECORATIONS,-1,9/19/2011 16:33,1.25,15201,United Kingdom,-1.25
C536548,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,12/1/2010 14:33,2.95,12472,Germany,-2.95
C557269,22728,ALARM CLOCK BAKELIKE PINK,-1,6/19/2011 11:27,3.75,13097,United Kingdom,-3.75
C566458,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,9/12/2011 17:11,4.95,16191,United Kingdom,-4.95
C559739,17003,BROCADE RING PURSE ,-1,7/12/2011 11:07,57.6,16422,United Kingdom,-57.6
C572110,23295,SET OF 12 MINI LOAF BAKING CASES,-2,10/20/2011 19:11,0.83,14910,United Kingdom,-1.66
C576871,23118,PARISIENNE JEWELLERY DRAWER ,-2,11/16/2011 16:23,7.5,14441,United Kingdom,-15
C564341,AMAZONFEE,AMAZON FEE,-1,8/24/2011 14:53,6662.51,Guest,United Kingdom,-6662.51
C570683,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,-1,10/11/2011 16:09,1.65,16161,United Kingdom,-1.65
C546867,85194L,HANGING SPRING FLOWER EGG LARGE,-12,3/17/2011 15:48,0.85,18218,United Kingdom,-10.2
C574955,20979,36 PENCILS TUBE RED RETROSPOT,-16,11/8/2011 9:56,1.25,15066,United Kingdom,-20
549340,20774,Unknown,-11,4/8/2011 11:02,0,Guest,United Kingdom,0
C577385,23661,MILK MAIDS MUG ,-1,11/18/2011 16:53,1.65,14189,United Kingdom,-1.65
C550181,21394,RED POLKADOT BEAKER ,-12,4/14/2011 17:43,0.39,13069,United Kingdom,-4.68
C555880,23169,CLASSIC GLASS COOKIE JAR,-1,6/7/2011 15:32,4.15,15643,United Kingdom,-4.15
C541863,20727,LUNCH BAG  BLACK SKULL.,-1,1/23/2011 16:08,1.45,13798,United Kingdom,-1.45
569875,90195A,check,-45,10/6/2011 15:07,0,Guest,United Kingdom,0
C579890,23374,RED SPOT PAPER GIFT BAG,-1,12/1/2011 8:14,0.82,15197,United Kingdom,-0.82
555824,21043,Unknown,-12,6/7/2011 12:06,0,Guest,United Kingdom,0
C574515,79191B,RETRO PLASTIC POLKA TRAY,-12,11/4/2011 13:38,0.85,15159,United Kingdom,-10.2
C577388,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,11/18/2011 16:58,8.5,14911,EIRE,-8.5
C549921,22423,REGENCY CAKESTAND 3 TIER,-1,4/13/2011 9:53,12.75,15109,United Kingdom,-12.75
C575064,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,11/8/2011 12:39,5.95,12472,Germany,-5.95
C542537,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-2,1/28/2011 13:54,1.49,12501,Germany,-2.98
C542734,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-2,1/31/2011 15:36,6.75,14442,Channel Islands,-13.5
C540142,22960,JAM MAKING SET WITH JARS,-12,1/5/2011 10:50,3.75,12782,Portugal,-45
546016,85172,Dotcom set,-675,3/8/2011 17:21,0,Guest,United Kingdom,0
C575058,22423,REGENCY CAKESTAND 3 TIER,-1,11/8/2011 12:25,10.95,16013,United Kingdom,-10.95
543390,84880,Unknown,-5,2/8/2011 10:02,0,Guest,United Kingdom,0
C564940,23203,JUMBO BAG VINTAGE DOILY ,-200,8/31/2011 13:10,1.79,12931,United Kingdom,-358
C548193,20728,LUNCH BAG CARS BLUE,-1,3/29/2011 15:27,1.65,14680,United Kingdom,-1.65
C570221,22966,GINGERBREAD MAN COOKIE CUTTER,-3,10/9/2011 12:56,1.25,13113,United Kingdom,-3.75
572702,37479P,??,-184,10/25/2011 14:33,0,Guest,United Kingdom,0
C571196,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,-12,10/14/2011 12:02,0.83,Guest,United Kingdom,-9.96
C543175,22763,KEY CABINET MA CAMPAGNE,-2,2/4/2011 9:46,9.95,12712,Germany,-19.9
C542426,21677,HEARTS  STICKERS,-12,1/28/2011 9:32,0.85,14146,United Kingdom,-10.2
C539576,21411,GINGHAM HEART  DOORSTOP RED,-6,12/20/2010 12:25,4.25,14911,EIRE,-25.5
556313,22923,sold as set on dotcom,-12,6/10/2011 10:46,0,Guest,United Kingdom,0
C561613,21623,VINTAGE UNION JACK MEMOBOARD,-1,7/28/2011 12:46,9.95,14194,United Kingdom,-9.95
C539598,21843,RED RETROSPOT CAKE STAND,-11,12/20/2010 13:54,9.95,14299,United Kingdom,-109.45
C541572,22668,PINK BABY BUNTING,-50,1/19/2011 12:39,2.55,15171,United Kingdom,-127.5
537870,21486,Unknown,-77,12/8/2010 17:08,0,Guest,United Kingdom,0
C541821,84818,DANISH ROSE PHOTO FRAME,-3,1/21/2011 16:41,2.55,15281,United Kingdom,-7.65
C572864,85066,CREAM SWEETHEART MINI CHEST,-1,10/26/2011 12:54,12.75,12856,United Kingdom,-12.75
C578073,M,Manual,-36,11/22/2011 16:02,0.32,18139,United Kingdom,-11.52
C555364,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-2,6/2/2011 14:17,1.25,14903,United Kingdom,-2.5
C541492,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,1/18/2011 14:24,1.65,Guest,United Kingdom,-1.65
C557508,23167,SMALL CERAMIC TOP STORAGE JAR ,-480,6/20/2011 16:13,0.69,16684,United Kingdom,-331.2
C580161,POST,POSTAGE,-2,12/2/2011 10:49,18,12700,France,-36
C571695,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,-48,10/18/2011 14:46,1.25,14776,United Kingdom,-60
C550969,21790,VINTAGE SNAP CARDS,-12,4/21/2011 17:00,0.85,14152,United Kingdom,-10.2
C548851,21313,GLASS HEART T-LIGHT HOLDER ,-1,4/4/2011 13:14,0.64,15311,United Kingdom,-0.64
C574493,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,-3,11/4/2011 13:09,1.25,14842,United Kingdom,-3.75
C567896,D,Discount,-1,9/22/2011 15:59,18.62,14527,United Kingdom,-18.62
567927,21654,Damaged,-3,9/22/2011 17:28,0,Guest,United Kingdom,0
C581012,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,12/7/2011 9:24,9.95,13014,United Kingdom,-9.95
C559136,23288,GREEN VINTAGE SPOT BEAKER,-1,7/6/2011 13:21,0.72,17511,United Kingdom,-0.72
C548748,22654,DELUXE SEWING KIT ,-6,4/4/2011 12:28,5.95,15223,United Kingdom,-35.7
549158,21910,Unknown,-1,4/6/2011 17:13,0,Guest,United Kingdom,0
C561233,21279,VINTAGE KITCHEN PRINT FRUITS,-3,7/26/2011 10:24,2.55,17422,United Kingdom,-7.65
C545454,22423,REGENCY CAKESTAND 3 TIER,-8,3/2/2011 17:04,10.95,15189,United Kingdom,-87.6
C562709,22659,LUNCH BOX I LOVE LONDON,-1,8/8/2011 14:32,1.65,17511,United Kingdom,-1.65
C544424,22970,LONDON BUS COFFEE MUG,-6,2/18/2011 15:29,2.1,18093,United Kingdom,-12.6
C543917,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2/14/2011 13:40,8.5,12951,United Kingdom,-8.5
C579502,22946,WOODEN ADVENT CALENDAR CREAM,-1,11/29/2011 16:19,16.95,16759,United Kingdom,-16.95
C544608,22973,CHILDREN'S CIRCUS PARADE MUG,-1,2/22/2011 10:00,1.65,15290,United Kingdom,-1.65
C555105,22726,ALARM CLOCK BAKELIKE GREEN,-1,5/31/2011 14:09,3.75,17841,United Kingdom,-3.75
C574238,D,Discount,-1,11/3/2011 12:39,11.84,13408,United Kingdom,-11.84
C547234,21537,RED RETROSPOT PUDDING BOWL,-1,3/21/2011 16:21,4.25,12428,Finland,-4.25
C545068,84247K,"FOLK ART GREETING CARD,pack/12",-11,2/27/2011 15:07,2.95,14157,United Kingdom,-32.45
C544422,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2/18/2011 15:22,0.85,12553,France,-10.2
548395,22194,Unknown,-9,3/30/2011 17:20,0,Guest,United Kingdom,0
553147,84879,damaged,-160,5/13/2011 13:58,0,Guest,United Kingdom,0
C541693,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,1/20/2011 17:02,8.5,14309,United Kingdom,-8.5
C553026,21868,POTTING SHED TEA MUG,-1,5/12/2011 19:35,1.25,15249,United Kingdom,-1.25
C548187,47590B,PINK HAPPY BIRTHDAY BUNTING,-1,3/29/2011 15:06,5.45,17511,United Kingdom,-5.45
C559347,85032C,CURIOUS IMAGES GIFT WRAP SET,-12,7/7/2011 17:22,0.65,18072,United Kingdom,-7.8
C566084,23172,REGENCY TEA PLATE PINK,-1,9/9/2011 10:11,1.65,12621,Germany,-1.65
C564488,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,-4,8/25/2011 14:12,2.55,16859,United Kingdom,-10.2
C569114,22494,EMERGENCY FIRST AID TIN ,-7,9/30/2011 12:50,1.25,14911,EIRE,-8.75
C571860,21181,PLEASE ONE PERSON METAL SIGN,-1,10/19/2011 13:42,2.1,14175,United Kingdom,-2.1
C565752,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,9/6/2011 12:58,4.15,17841,United Kingdom,-4.15
C542138,20866,BLUE ROSE FABRIC MIRROR,-120,1/25/2011 17:21,1.06,17368,United Kingdom,-127.2
581200,84508C,check,-21,12/7/2011 18:27,0,Guest,United Kingdom,0
553548,75131,Unknown,-48,5/17/2011 15:57,0,Guest,United Kingdom,0
C575940,21621,VINTAGE UNION JACK BUNTING,-6,11/13/2011 11:38,8.5,17838,United Kingdom,-51
C544415,22625,RED KITCHEN SCALES,-1,2/18/2011 15:04,8.5,16133,United Kingdom,-8.5
C577775,22776,SWEETHEART 3 TIER CAKE STAND ,-12,11/21/2011 16:00,8.5,12504,Germany,-102
C581490,22178,VICTORIAN GLASS HANGING T-LIGHT,-12,12/9/2011 9:57,1.95,14397,United Kingdom,-23.4
C545438,22697,GREEN REGENCY TEACUP AND SAUCER,-1,3/2/2011 15:54,2.95,14231,United Kingdom,-2.95
C560855,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,-2,7/21/2011 13:00,0.75,14410,United Kingdom,-1.5
C570828,90170,DAISY HAIR BAND,-12,10/12/2011 13:15,1.65,14911,EIRE,-19.8
C577330,S,SAMPLES,-1,11/18/2011 14:16,5.99,Guest,United Kingdom,-5.99
572615,23595,re-adjustment,-5,10/25/2011 11:39,0,Guest,United Kingdom,0
C546897,21937,STRAWBERRY   PICNIC BAG,-2,3/17/2011 18:25,2.95,18183,United Kingdom,-5.9
C578132,75049L,LARGE CIRCULAR MIRROR MOBILE,-1,11/23/2011 10:50,0.85,15502,United Kingdom,-0.85
C579890,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-1,12/1/2011 8:14,1.25,15197,United Kingdom,-1.25
C574503,23567,EGG CUP HENRIETTA HEN PINK,-1,11/4/2011 13:19,1.25,16191,United Kingdom,-1.25
C577722,23064,CINDERELLA CHANDELIER ,-8,11/21/2011 12:35,10,14607,United Kingdom,-80
C555054,22784,LANTERN CREAM GAZEBO ,-1,5/31/2011 11:32,4.95,14903,United Kingdom,-4.95
559405,22863,Unknown,-7,7/8/2011 10:50,0,Guest,United Kingdom,0
557028,79071B,Unknown,-4,6/16/2011 13:25,0,Guest,United Kingdom,0
C578832,22694,WICKER STAR ,-1,11/25/2011 15:18,2.1,13069,United Kingdom,-2.1
C574525,84659A,WHITE TRAVEL ALARM CLOCK,-1,11/4/2011 13:55,2.55,17841,United Kingdom,-2.55
C571262,21787,RAIN PONCHO RETROSPOT,-360,10/16/2011 10:52,0.85,12901,United Kingdom,-306
C548467,22617,BAKING SET SPACEBOY DESIGN,-2,3/31/2011 12:20,4.95,16619,United Kingdom,-9.9
C570867,21498,RED RETROSPOT WRAP ,-25,10/12/2011 16:17,0.42,12607,USA,-10.5
C562648,22998,TRAVEL CARD WALLET KEEP CALM,-1,8/8/2011 12:56,0.42,14606,United Kingdom,-0.42
C573864,22386,JUMBO BAG PINK POLKADOT,-1,11/1/2011 11:55,1.79,15311,United Kingdom,-1.79
C569989,22950,36 DOILIES VINTAGE CHRISTMAS,-12,10/6/2011 20:08,1.45,16839,United Kingdom,-17.4
C542218,22494,EMERGENCY FIRST AID TIN ,-1,1/26/2011 12:36,1.25,14606,United Kingdom,-1.25
C570221,21976,PACK OF 60 MUSHROOM CAKE CASES,-5,10/9/2011 12:56,0.55,13113,United Kingdom,-2.75
C575035,20728,LUNCH BAG CARS BLUE,-1,11/8/2011 11:38,1.65,15005,United Kingdom,-1.65
C545511,21987,PACK OF 6 SKULL PAPER CUPS,-1,3/3/2011 11:57,0.65,18198,United Kingdom,-0.65
C570845,23327,HANGING CLEAR MINI BOTTLE,-4,10/12/2011 14:29,0.55,17017,United Kingdom,-2.2
C540158,22423,REGENCY CAKESTAND 3 TIER,-2,1/5/2011 11:42,10.95,12471,Germany,-21.9
536997,22028,Unknown,-20,12/3/2010 15:30,0,Guest,United Kingdom,0
546551,84563A,Unknown,-10,3/14/2011 17:33,0,Guest,United Kingdom,0
537427,84968B,Unknown,-21,12/6/2010 15:37,0,Guest,United Kingdom,0
C541231,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,1/14/2011 16:55,3.75,13455,United Kingdom,-3.75
C570471,23169,CLASSIC GLASS COOKIE JAR,-3,10/10/2011 16:37,3.75,13408,United Kingdom,-11.25
C560540,22973,CHILDREN'S CIRCUS PARADE MUG,-1,7/19/2011 12:26,1.65,12415,Australia,-1.65
C569981,22314,OFFICE MUG WARMER CHOC+BLUE,-2,10/6/2011 19:36,2.95,12679,France,-5.9
C551464,22748,POPPY'S PLAYHOUSE KITCHEN,-6,4/28/2011 16:15,2.1,13085,United Kingdom,-12.6
C569951,23000,TRAVEL CARD WALLET TRANSPORT,-2,10/6/2011 18:29,0.42,16394,United Kingdom,-0.84
C553906,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-2,5/19/2011 18:13,6.25,16554,United Kingdom,-12.5
C569911,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,10/6/2011 16:47,1.25,16653,United Kingdom,-1.25
